num_qubits,num_features,num_layers,seed,bases,approx_score,approx_time,actual_score,actual_time
1,5,5,0,X,0.14683368128044538,6.34076895902399,0.1475295755045233,64.67300679197069
1,5,5,0,Y,0.13639526791927628,6.1127994999988005,0.13569937369519833,66.12271091598086
1,5,5,0,Z,0.18232428670842032,6.2215328339952976,0.18162839248434237,64.60680458403658
1,5,5,0,XY,0.1649269311064718,5.820621874998324,0.16562282533054976,97.6514005829813
1,5,5,0,XZ,0.20807237299930412,6.359749457973521,0.20946416144746,97.38328720803838
1,5,5,0,YZ,0.1677105080027836,6.480466041015461,0.1684064022268615,99.00120841601165
1,5,5,0,XYZ,0.2219902574808629,6.3694730830029584,0.22129436325678498,137.66818070801673
1,5,5,1,X,0.19137091162143355,5.162406541989185,0.1906750173973556,65.74361545901047
1,5,5,1,Y,0.15657620041753653,5.400632834003773,0.1558803061934586,65.39289037504932
1,5,5,1,Z,0.16075156576200417,4.568040375015698,0.16144745998608212,65.4913224169868
1,5,5,1,XY,0.29018789144050106,5.0754732500063255,0.29018789144050106,97.88258958398364
1,5,5,1,XZ,0.26583159359777314,4.395415834034793,0.267223382045929,96.75570091698319
1,5,5,1,YZ,0.20389700765483645,4.998149833001662,0.20320111343075853,96.28435583395185
1,5,5,1,XYZ,0.3298538622129436,4.462430542043876,0.3298538622129436,135.23822741600452
1,5,5,2,X,0.21781489213639527,4.57636966696009,0.2199025748086291,65.2129484579782
1,5,5,2,Y,0.2755741127348643,4.618021041038446,0.26235212247738343,64.17168429202866
1,5,5,2,Z,0.21294363256784968,4.354463582974859,0.21016005567153792,64.41157120798016
1,5,5,2,XY,0.42032011134307584,4.24338895798428,0.42240779401530965,95.76501570903929
1,5,5,2,XZ,0.39526791927627003,4.5048430419992656,0.3924843423799583,96.48987816699082
1,5,5,2,YZ,0.38065414057063324,4.533593040949199,0.37647877522616563,93.35760175000178
1,5,5,2,XYZ,0.5281837160751566,4.258332833007444,0.5330549756437022,135.23395208298462
1,5,5,3,X,0.24425887265135698,2.3972293750266545,0.24147529575504523,62.829830583999865
1,5,5,3,Y,0.25260960334029225,2.5354053750052117,0.23521224773834376,64.03960895899218
1,5,5,3,Z,0.2588726513569937,2.5818937919684686,0.2567849686847599,63.86349295795662
1,5,5,3,XY,0.4091858037578288,2.255274958035443,0.39944328462073764,93.95673537504626
